dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,epoch,character
0.088543326,-0.45467913,-0.15678553,-0.14688547,0.13234201,0.25149113,0.43626064,-0.2026015,-0.8024568,-0.20104559,-0.636132,0.9632,0.38817143,0.40039787,0.36885434,0.2656583,-0.10322147,-0.43546414,-0.050208464,-0.3627593,2,2
0.96402687,0.32234666,-0.2198241,0.17525983,0.15463737,0.517403,0.52791286,-0.0065777493,-0.3191069,0.8029454,-0.24492215,0.3405887,-0.33926874,-0.19969209,-0.47617647,-0.4330258,0.2423976,-0.64280576,-0.5208956,-0.15554939,2,N
0.05350383,-0.3072126,0.1840587,-0.38994423,-0.13462923,0.32603067,0.59954906,-0.051903944,-0.1917828,-0.4816363,-0.558781,1.1461394,0.28367537,0.035637274,0.29879984,0.6536974,0.17585294,-0.42200422,0.56540704,0.44630522,2,5
-0.41776878,-0.60197204,0.23910144,0.9557412,-0.20542698,-0.61717194,-0.319923,0.020831233,0.079835474,0.050620265,-0.773629,0.11836079,-0.79239446,0.2153279,0.019939644,-0.06824004,0.365092,-0.27529982,0.66297084,0.13127184,2,j
0.42850924,-0.41447172,0.6547194,0.031979732,-0.35323942,0.05189645,0.52102876,0.16637693,0.0018205625,-0.41148943,-0.6786622,0.93985885,0.50615335,-0.15263216,-0.48705238,0.5471884,0.5635953,-0.12390757,0.14122103,0.3255545,2,9
0.054271147,-0.4152861,0.3024014,-1.1108235,0.16671582,0.12883523,-0.15004274,-0.08589602,-0.092462055,0.4162695,-0.06888166,-0.03835085,0.31467187,0.30190355,1.1198894,0.026793566,0.34775966,0.41737545,0.60600835,-0.32134998,2,E
1.2770275,-0.10937367,0.3712441,0.40529343,0.3496336,0.5662165,-0.24260771,-0.31288725,0.491095,0.27326056,0.031198697,0.07976437,0.3043762,0.22779216,0.36092475,0.027814517,-0.32386658,-0.57146406,0.5612718,0.33212686,2,O
0.37768745,0.06291673,0.26972464,-0.41619924,0.4320954,-0.39779878,-0.4256544,0.98254824,0.42591968,-0.2069345,0.03122141,-0.8664279,-0.42688546,-0.42229947,0.31343073,0.44658703,0.13873138,-0.65830356,-0.16750057,0.032738045,2,q
1.1457794,-0.10859091,-0.22307521,-0.6026587,0.16604915,0.8328416,-0.16875471,0.34952846,0.2705834,-0.230471,0.8402455,0.38869554,-0.26665193,-0.06098122,0.10584975,0.10617968,-0.34693936,0.24546577,-0.085308954,-0.2607964,2,K
0.064131364,-0.2571845,0.08279666,-0.20466182,-0.31038547,0.18551087,0.5846204,-0.59691447,-0.51301455,-0.14819522,-0.7042638,1.0814037,0.8221589,0.05434343,0.2266399,0.3407683,-0.40631512,-0.23045261,0.09538444,0.0741549,2,3
-0.33375284,0.09671661,0.32281294,-0.098639846,-0.34419703,0.33958897,0.3248168,-0.13880944,-0.2838443,-0.82813805,-0.37026697,0.8208297,0.33505008,0.19860221,0.09892861,0.12889828,-0.067834325,-0.27216685,-0.021421812,-0.5561313,2,6
-0.4111827,-1.2160593,-0.4121313,-0.08009768,0.07284937,-0.27020743,-0.3506047,0.45094678,0.31142926,-0.3864943,0.51181865,-0.33778203,-0.386884,-0.2152936,-0.40707287,-0.6723595,-0.4123034,-0.038273998,0.08240581,-0.39596397,2,z
0.5518374,-0.06888427,0.10976557,-0.02746097,1.2361189,-0.02233117,0.29145056,-0.53714335,-0.269301,-0.6576309,-0.47864947,-0.79130185,-0.15592968,-0.22279848,0.22643027,-0.12182763,-0.023694998,0.28503948,-0.24323605,-0.36697108,2,;
-0.09488708,-0.35409787,0.23801841,-0.02399636,0.12533218,0.20381998,0.49657276,-0.2016155,-0.23385903,-0.24799822,-0.6457946,1.4051913,0.2693165,-0.13195986,-0.017131303,-0.16148634,-0.6907582,-0.4018525,0.050627686,-0.27922854,2,4
-0.9930606,-0.054260075,0.33045286,-1.2765577,0.22540334,0.05909299,0.1793741,0.008420264,0.013109477,-0.34362167,-0.52948445,0.09061767,-0.30214462,0.30838647,0.03776807,0.6225453,-0.090960585,0.1708919,0.009557275,0.25364187,2,U
0.09903641,-0.65352124,-0.119289316,-0.1153035,-0.038937986,-0.060700845,0.47688448,0.27006122,-0.88589966,-0.15983114,-0.7225604,0.9659211,0.5579834,0.49789464,0.0663886,0.18794435,-0.04648676,-0.112622574,-0.2081067,-0.5228991,2,7
-0.06624878,-0.078138776,0.4710749,-0.33309177,-0.43131575,0.034651,0.5345895,-0.015058233,-0.52627826,-0.6295505,-0.36936045,1.1443089,0.48252398,-0.009871095,-0.054059133,0.43795562,-0.024926037,-0.14582828,0.39842787,-0.12880239,2,8
0.6073451,0.13972233,0.47067598,0.00061034574,0.54649496,-0.07160321,-0.102066875,-0.039101906,-0.24621156,0.0055215163,-0.8307612,1.0117124,0.43099365,0.27546623,0.016274042,0.34352073,-0.61427075,-0.15240069,-0.580207,0.42762464,2,$
-0.5974016,-0.2745598,0.5846495,0.64924026,0.79975176,0.09706144,0.11054656,-0.5142003,0.15032488,-0.31517604,-0.6090296,0.5679763,-0.034934275,0.37720025,-0.74423736,0.14205822,0.4702091,0.2613432,0.108737685,-0.1707592,2,:
-0.18566811,-0.06494561,0.013615314,0.25953463,0.35610965,-0.37401363,0.4261689,-0.5191648,-0.42879683,0.0056104567,-1.2507991,0.54840124,0.60441625,0.033256058,-0.1059956,-0.067298256,0.30246428,-0.14803028,0.78389657,-0.12919722,2,)
0.18600252,-0.0131832,0.062123276,-0.15145735,0.5636464,1.275842,-0.04894477,0.16822901,-0.90621716,-0.32048696,-0.4314725,0.4187155,0.039904147,-0.13779348,-0.5485715,-0.11166713,-0.007276014,0.5104286,0.21489616,-0.18995006,2,(
-0.18728139,0.77848846,-0.054612253,0.16131702,-0.1952957,-0.15394549,-0.316657,0.22766884,0.34840333,0.4868786,-0.29686004,0.110783294,-0.031664424,0.4154544,-1.0687345,0.40035737,1.0801108,-0.06295151,-0.07022739,0.06320219,2,Y
-0.6220704,0.325796,-0.020949487,-0.09241824,0.2946617,0.93173504,-0.03367341,0.27944297,-0.001542733,0.1706196,-0.15475138,0.3556587,-0.065456815,-0.47951934,0.07297321,0.38813055,0.8231362,0.29048,-0.44436088,-0.89465183,2,V
0.13457951,-0.74801356,0.3698505,-0.113585114,0.47558954,0.33355033,0.6485015,-0.30298358,-0.13210449,-0.093710676,-0.4276481,-0.1361536,0.7298666,-0.1546962,-0.9865769,0.33503866,-0.17841296,0.4488429,-0.22754744,-0.5176227,2,?
-0.3202387,-0.91396457,0.8202494,-0.24907841,0.15270515,0.19382904,0.8386146,0.2516371,-0.055227477,0.03746925,-0.2821243,-0.19914137,0.118808165,0.1205445,0.12895882,0.13217433,-0.41956604,0.6716931,0.01274149,-0.7649594,2,!
-0.036125626,-0.31462106,0.7417415,-0.34425977,0.9304262,0.7264528,0.13579687,0.32848024,-0.34016606,-0.7252862,-0.065396264,0.23684101,0.25042397,0.018472467,-0.31370062,0.10745731,-0.4949291,0.10333718,-0.021311799,-0.7615944,2,&
-0.34451866,0.23606099,0.04381828,-0.33162802,-0.39256164,-0.58847195,-0.1664001,-0.87735844,-0.46653688,-0.29677376,-0.44286665,0.2426584,0.19563058,-0.9349456,-0.32172015,-0.04541165,0.36464742,0.5660491,0.09052021,-0.6128252,2,%
-0.9090514,0.0645885,0.41256973,0.35125363,0.110084295,-0.18548757,-0.08366056,-0.06417065,0.40230727,0.6069537,-0.69604504,0.16890332,-0.36552826,-0.0057784696,-0.027742373,-0.92888623,-0.34717727,-0.77105665,-0.08432933,-0.097194776,2,Z
-0.32779568,0.24013555,0.090207756,-0.45924506,0.4051146,-0.8327451,-0.34559685,0.546105,0.9439425,0.032465156,0.09583761,-0.512062,-0.10987409,0.22951137,0.54253334,0.64217526,-0.09481472,-0.3060783,-0.38390562,-0.09996008,2,Q
0.00238602,0.08576408,1.0718884,0.41794348,1.1274829,0.09419727,0.48166728,-0.13873638,0.097547635,-0.48792154,-0.018528644,-0.30065355,0.49892673,-0.17608325,-0.25727293,0.01374933,0.39426684,-0.13474573,0.11256298,-0.5164987,2,/
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,~
0.360238,0.36456722,0.54065377,0.3701778,-0.18452708,-1.1107048,-0.10694406,-0.08923168,0.13409133,0.13111341,0.4674845,0.08605065,-0.2518632,0.28276786,0.20724957,0.85036576,-0.02001533,-0.4880947,-0.75565666,-0.17677972,3, 
-0.9697397,0.5805119,0.5235814,-0.47151488,0.029995896,0.29193252,0.19123152,-0.29953662,0.452671,0.19329447,0.18110941,0.6594607,0.4749776,0.572468,0.53499705,-0.26423484,0.21492983,0.012745107,0.38875708,-0.07525989,3,e
-0.17605823,0.27511048,-0.43314007,-0.15371205,-0.3908946,-0.28187606,-0.1953377,-0.2322084,-0.27130052,-0.7315038,0.34520274,-0.19244558,0.46130702,-1.082963,-0.51304543,-0.07141615,0.26606387,-0.4200107,0.59585977,-0.4059991,3,t
0.26054183,0.063214004,-0.102273524,0.7056683,0.77487826,0.010181466,0.6592906,-0.47493824,-0.19908655,0.29422972,0.49342665,-0.013055449,0.2710844,0.11229223,0.28752372,-0.19055454,0.36459708,1.1767895,0.25455788,-0.037889183,3,a
0.010611933,-0.39135766,-0.094450325,0.3352044,0.58207405,-0.093953416,0.29384118,0.68623775,0.92364085,-0.5015824,-0.368677,-0.27600646,0.14483172,0.08166078,-0.2049564,-0.0040741763,-0.49464384,0.6203995,-0.006497941,0.8969186,3,o
0.6754156,0.4659005,0.10349631,0.40672743,0.55250096,0.7339927,-0.1755829,-0.11834916,-0.6673933,0.15598224,-0.020707425,0.27060625,-0.3941552,-0.6434776,0.0944717,-0.6772535,0.33006674,-0.26269174,-0.34550202,-0.03868306,3,n
0.33250025,0.24984264,0.743062,-0.06226005,0.07601612,0.7216437,0.067565024,-0.50503397,0.28778383,0.38356638,0.1635367,-0.97452193,0.7922038,-0.09009473,-0.038967155,-0.118639894,0.14413649,0.322026,-0.39224276,0.57968676,3,i
-0.7632059,-0.18072127,0.10956118,-0.4997645,1.145127,0.115734674,-0.6212444,0.0736818,-0.14919496,0.22304256,-0.037750494,-0.27168158,-0.48924172,-0.4667664,0.1612649,0.57063353,-0.009295063,-0.30939344,0.34169072,-0.32863447,3,r
-0.11383775,-0.5556952,-0.28232175,-0.7038724,-0.27178034,-0.45225736,0.24486688,-0.29723012,-0.79225266,0.0058185416,0.12932003,0.16206534,-0.29495072,-0.5961427,0.6371619,-0.3761663,0.72368217,0.08889493,-0.37169307,-0.5440086,3,s
-0.35209566,0.76774573,-0.3673235,-0.69796115,0.109330855,-0.3071515,-0.123358175,0.05519817,-0.23862839,0.24539143,-0.20436366,-0.51144564,-0.4197816,-0.92470616,-0.72732663,-0.40882164,0.30732796,0.24582386,0.21640342,0.36043894,3,h
0.3360031,0.11422689,-0.5484604,-0.6324526,0.6798036,-0.65378153,-1.1669172,-0.19380096,-0.021335088,0.005626348,-0.46414688,0.55787057,-0.17797042,-0.07325973,0.16219275,-0.07695044,0.13026057,0.3841804,0.107138336,0.33463752,3,l
-0.6142186,-0.59317106,-0.27045417,0.07074925,0.314555,0.32534808,-0.6040626,0.6781364,-0.4943547,0.677101,0.242473,-0.10529106,-0.13535511,-0.1395385,-0.116072066,-0.5905537,-0.6018866,-0.29130203,-0.20983985,-0.5548605,3,d
0.15558976,0.34672567,-0.6236233,-0.15008855,-0.36955503,-0.16731791,-0.3299895,0.1327863,0.53810906,-0.83938247,0.444563,-0.2712031,-0.14737228,-0.4243228,0.44689906,-0.3278125,1.1412321,-0.057734597,-0.26722246,0.04046827,3,c
-0.43766192,-0.38811967,-0.092483856,0.097637326,0.45403314,-0.09510343,0.39142007,-1.3423767,0.8734256,0.31005642,-0.09854277,0.11376269,-0.014585825,0.3095846,-0.09272962,-0.30765626,0.5149458,-0.17852429,-0.27186608,-0.002093999,3,u
-0.017550327,-0.47376415,0.21112758,-0.91292363,-0.31735158,0.23573472,-0.41168398,-0.10318963,-0.08834374,-0.17543492,0.49191278,-0.24352948,-0.74849325,0.5725289,-0.81768125,-0.3972529,0.44776753,0.0005799015,0.20670258,0.4988454,3,m
-0.7938868,0.5831266,-0.4945513,0.5225822,-0.72093636,0.42964062,-0.2148427,0.31442264,0.28930217,-0.18095133,-0.38446495,0.401358,-0.630906,0.05014695,-0.2186619,0.046442166,0.78317267,0.3870326,0.1531073,0.014521841,3,f
0.40812567,0.18672423,-0.8341999,-0.7175981,-0.1034219,0.58118814,0.431081,-0.30541006,0.14304821,-0.22787333,-0.07300364,-0.47844082,-0.7761773,-0.11794169,0.20679766,0.34160525,-0.3534612,0.6316264,-0.47852042,-0.26930246,3,p
-0.25224862,-0.36252472,-0.7189557,0.30702227,-0.647443,0.19849515,-0.72119206,-0.18027918,0.29539025,-0.04361538,-0.04975166,-0.41877067,0.20982672,-0.44164142,0.27079505,-0.30593652,-0.8448394,-0.44052953,0.7739467,0.052607987,3,g
-0.023103887,0.9217553,-0.012799188,0.09499554,-0.1421292,-0.23416883,0.60207915,-0.041364584,-0.60416806,0.56859785,-0.15589873,0.17726538,-0.4432587,-0.39213508,-0.20074452,-0.8689454,-0.6169293,0.08388213,0.12345635,-0.621584,3,y
-0.119686425,-0.038431697,-0.16051847,-0.29491207,-0.75970185,0.05855295,-0.6916741,0.066988654,0.08830146,0.89393586,-0.058547642,0.005154307,-0.0140698645,-0.33197966,-1.2418401,0.27964172,0.3527602,0.11941377,-0.014676301,-0.35765907,3,w
-0.18780613,0.76446766,-0.09032912,0.2734792,0.34727314,-0.024064282,-0.6100785,0.4517588,-0.3291037,0.6410308,-0.4784109,-1.2401537,-0.29614043,0.38649967,-0.082538806,-0.1796705,-0.08155186,0.07763692,0.08969193,0.1300845,3,b
-0.2407315,-0.5251063,0.7559961,-0.11428017,0.29295325,0.55293655,0.07748951,0.16502233,-0.032851536,-1.1812128,-0.4830278,-0.22571263,0.21482919,0.18275563,-0.5430926,0.04453722,-0.20358749,0.39662692,-0.06520004,-0.62993896,3,.
-0.6661506,0.32370356,0.1224744,0.3953222,0.333224,0.37242213,-0.017273659,-0.34006166,-0.2379028,-0.57546145,-0.3639596,0.598705,0.007845934,0.12973157,-1.2371252,-0.1045444,0.38004503,0.5450735,-0.11900769,-0.14775982,3,","
-0.09216033,0.18499789,-0.2635942,-0.2968159,0.27109495,0.07610435,-0.22706576,0.1541186,-0.17560208,-0.10406604,0.8663759,-0.48669088,-0.8277513,-0.06669899,-0.28337735,-0.8383974,0.7059532,-0.0632291,-0.36610627,-0.6227487,3,v
0.084012195,-0.5949469,-0.33261693,-0.56788003,-0.054743465,-0.3388731,-0.58555573,-0.7166026,-0.86146533,0.65470225,-0.45851415,-0.40824452,-0.37254494,0.2394274,0.281576,-0.5025011,-0.1159168,0.12887627,0.22491452,-0.27465364,3,k
-0.6953219,-0.062481485,0.43844315,0.44498202,0.8358004,-0.26978096,0.0922942,-0.872138,-0.17385966,0.0731562,0.1838717,-0.024620049,0.75055534,-0.3795396,-0.13988458,0.3588646,-0.23183851,0.34716073,0.010572829,-0.6941067,3,'
-0.16568531,-0.26646957,-0.3269632,0.45994544,-0.33564433,-0.13560922,-0.85347277,-0.18629643,-0.22145426,-0.04256758,0.0905721,0.34389248,0.49447894,-0.3786071,-0.003051072,0.113950096,-0.1764944,-1.0377793,0.5167072,-0.47114983,3,T
0.58476835,-0.4682161,0.7257825,0.27125835,-0.23250969,-0.652446,0.015281609,0.24617341,0.24969673,0.52113545,-0.300403,-0.30305627,-0.13330431,0.34820867,0.059512645,0.5943675,-0.4134471,-0.7041132,-0.6807244,-0.39407888,3,-
-0.19228835,-0.3466346,-0.2635471,-0.8075795,0.18940236,0.14082584,0.8678155,-0.6341578,-0.45137763,-0.07415398,0.55032456,0.3571703,-0.15308748,-0.40906754,0.062845774,0.009068101,0.5826773,-0.6085082,-0.36863795,0.47968927,3,S
0.11650408,-0.53909737,-0.45453772,0.2114565,0.17076233,0.68019843,0.93250984,0.2180216,-0.1394597,-0.07654438,0.7230602,0.3098192,-0.55249345,0.4372487,0.4127084,0.057337493,-0.3388804,0.33792153,0.680435,0.17134169,3,M
-0.3960229,-0.38393846,-0.12746999,0.06519015,-0.57947296,-0.13694638,0.19743632,-0.08956091,0.087526456,-1.2614584,-0.4233741,-0.14981554,0.29951096,-0.9057607,-0.37577885,-0.26619434,-0.42937818,-0.25079525,-0.1806672,-0.1426031,3,`
0.94367695,0.6493969,0.12442607,-0.39853352,-0.5226307,0.3276231,0.08472541,0.14049056,0.12086646,-0.07928826,0.9181664,-0.046546552,-0.51504356,-0.16281042,0.37851948,0.35696664,-0.7060298,-0.33849928,-0.05278401,0.24826127,3,C
0.7493788,-0.8142112,-0.31917688,0.05686395,0.46110258,0.27808836,0.7902781,-0.50634855,0.24338853,0.5996013,0.4202776,-0.28322703,0.36241028,0.069585785,0.3051787,-0.34184235,0.42580894,-0.0066709146,0.4216227,-0.28880164,3,A
-0.13966215,-0.089854166,0.09462045,0.01995652,0.16041934,-0.12396032,0.6453108,0.04043173,-0.2570991,-0.009441009,-0.42942646,1.4170246,0.7046747,0.51793396,0.3688885,0.37619892,-0.15624417,-0.13106303,0.21251282,-0.3345527,3,1
0.16374241,-0.19289486,0.09882253,-0.17064433,-0.3593693,-0.20740259,0.5040371,-0.21846588,-0.7264642,-0.23071249,-0.3485582,0.88051975,0.7983191,-0.49837837,-0.14066876,-0.19315436,0.266557,-0.18262921,-0.4102658,0.6217572,3,0
0.7009274,0.12210271,-0.05626409,-0.785552,0.18089455,0.09287711,-0.2904208,0.76453656,0.21166483,0.8082965,-0.3539014,-0.4136228,-0.72323596,0.052972402,0.24309397,-0.2121214,0.2427592,0.43672037,0.08044002,0.4342267,3,B
0.78575796,-0.2926592,0.47654614,-0.6413148,0.09295406,0.10529106,0.03100965,0.32680634,-0.11460678,-0.1534021,0.23426653,-0.9784806,-0.9600356,-0.48505566,-0.45623732,0.109621726,0.26159185,0.18374097,-0.034463316,-0.03995341,3,H
0.99282575,0.14443761,-0.71881586,0.06969298,-0.071504205,0.4495839,-0.17051238,-0.24371646,0.02520251,0.043765802,0.39547947,0.72101575,-0.46198225,0.34406638,0.35880178,0.27489394,-0.86093825,0.067897774,-0.10622709,-0.44028157,3,P
-0.40902966,0.7083203,0.5866555,-0.7348485,-0.35420787,0.027912268,-0.13746792,-0.16485688,-0.20175922,-0.43254083,-0.15462509,-0.40169638,-0.56734776,-0.071457736,0.2818504,0.2828771,0.41383785,-0.1513873,0.98904127,-0.1763468,3,x
-0.20682639,0.1570972,-0.005884045,-0.6661282,-0.0741897,0.7613849,0.8459585,0.05490977,0.53973013,-0.32391065,0.018391773,0.081001684,0.53597766,-0.052433662,-0.30625224,-0.05618071,0.8758525,0.53669506,0.21370937,0.4220114,3,I
0.95882577,0.030875582,0.36713374,-0.28196272,-0.21678337,0.7554501,-0.2929795,0.39222273,-0.1935369,-0.11005644,0.8434997,-0.03623438,-0.17656994,0.13858378,-0.35393354,-0.133563,0.17971666,0.19041128,-0.14014417,-0.90822625,3,W
0.14800693,0.13202989,-0.20722952,-0.5104062,0.15165514,0.3163841,0.33304948,0.70207185,-0.12140422,0.06949353,0.24857117,0.24376133,-0.35869557,0.26303834,0.126083,-0.1250362,-1.2663844,-0.39900127,0.50932044,-0.22216609,3,D
0.43339625,-0.20404159,0.20099062,0.21249548,0.4473052,0.29710814,0.49224043,0.86636156,-0.45844314,0.11347716,0.81724656,0.22723213,-0.63996637,-0.36313242,-0.021192962,0.22594737,-0.33898345,-0.7198352,0.48427722,-0.025502468,3,R
0.115173385,0.47538057,-0.5499654,-0.12555218,-0.3138849,0.76806813,0.75530344,0.36065122,0.3983715,-0.03055881,-0.66216695,0.37601486,-0.62452465,0.43129548,0.2313137,0.34413335,-0.28615278,0.48321858,0.0001369975,-0.5006669,3,F
0.50487465,-0.041970845,0.074088454,-0.65994745,-0.121961445,-0.28853267,0.062311478,0.40943807,-1.3029656,0.18427613,0.011422329,0.50884354,-0.3607098,0.124339744,0.7808435,-0.14786051,0.34367076,-0.015524113,-0.12939398,0.14190467,3,L
0.6648799,0.08933001,-0.23343472,-0.6630132,0.1833032,0.19812283,0.29283202,0.5468156,0.19558516,1.1458298,-0.14540082,-0.25848907,-0.5367915,0.4539632,0.0913957,0.43475866,-0.043582615,0.1937409,-0.5468451,-0.31045675,3,G
-0.09803691,-0.4072207,-0.34167817,0.30032843,-0.035709474,-0.14204793,0.13615465,0.38774294,-0.735937,-0.661048,0.23829922,-0.08749205,-0.85097694,-0.050717067,-0.29092363,-0.14863834,-1.0192269,0.0060230317,0.6294975,0.046406858,3,J
0.20528153,-0.39206022,-0.14354184,-0.13677625,0.026628925,0.31612033,0.38021833,-0.19722624,-0.8085898,-0.3619558,-0.9139903,0.9747707,0.5039565,0.28399247,0.41551405,0.43747115,-0.028821792,-0.2456776,0.021413567,-0.38735127,3,2
0.9863423,0.30015102,-0.1619672,-0.022081468,0.23101427,0.63948935,0.54834694,-0.2207724,-0.2888757,0.7182681,-0.19018957,0.27706802,-0.21361622,-0.30962119,-0.37423944,-0.35555092,0.3525836,-0.7410894,-0.38474163,-0.12088596,3,N
0.008913146,-0.12501244,0.053574134,-0.2942969,-0.3560471,0.25871184,0.46894577,-0.27654436,-0.48212126,-0.49977466,-0.44927767,1.1946852,0.29935518,-0.16143315,0.40708816,0.50056493,0.2430494,-0.6463025,0.5011373,0.1830458,3,5
-0.29203156,-0.52907944,0.15092017,0.84144974,-0.14827427,-0.7338031,-0.12192658,0.14564097,0.09220564,0.038648386,-0.80291414,0.1296814,-0.7589714,0.2876258,0.051154193,-0.25555104,0.40854967,-0.49768448,0.6167066,0.33814898,3,j
0.66574734,-0.16589783,0.49175885,-0.15342781,-0.28279996,0.1222484,0.37307802,0.09510915,-0.27313936,-0.29933277,-0.81207955,0.9035592,0.6130117,-0.3660521,-0.48681536,0.43217716,0.5949829,-0.03486857,0.20140097,0.22652517,3,9
0.25325638,-0.33445707,0.17653005,-1.2490815,-0.027550185,-0.03338597,0.079899795,-0.27555355,-0.17308854,0.68823165,0.2045702,-0.09221575,0.33588123,0.23492117,1.0517524,0.0054261447,0.1064709,0.11550301,0.44945505,-0.3058849,3,E
1.350391,-0.17680351,0.21433109,0.17286941,0.28637478,0.5664548,0.0074717794,-0.42279235,0.3089045,0.46228153,0.057521764,0.039590385,0.2341086,0.2378389,0.5244342,-0.01640808,-0.45207575,-0.4017467,0.4257715,0.48983762,3,O
0.18013708,0.039736398,0.34459987,-0.53599983,0.469961,-0.29528287,-0.30968738,0.96614015,0.41663665,-0.19541706,0.0048451503,-0.95424145,-0.4752183,-0.3790411,0.36125553,0.5054609,-0.036948424,-0.5460698,-0.19965959,-0.072400704,3,q
1.1645334,0.23143612,-0.108977236,-0.40570784,-0.027649973,0.8679051,-0.3371633,0.30642918,0.29193243,-0.28883424,0.7123787,0.15932618,-0.16476704,-0.22627246,0.16134885,-0.12032082,-0.3794209,0.49538672,0.20425145,-0.13815254,3,K
0.008363017,-0.33237666,-0.19927853,-0.07343044,-0.36860335,0.1136841,0.50026035,-0.5734981,-0.6221099,0.010087343,-0.8313672,1.0935932,0.6868233,0.2355777,0.23393479,0.26812842,-0.3544164,-0.24712244,-0.040455494,-0.0006371093,3,3
-0.12093369,0.14710338,0.25518048,-0.22978605,-0.11991774,0.434535,0.3922986,-0.07213094,-0.22558339,-0.45847645,-0.56040066,0.86638457,0.6239998,0.14517228,0.42095998,0.17507625,0.05017215,-0.29862383,-0.063248314,-0.47008812,3,6
-0.46354526,-0.7864043,-0.73686403,-0.1938107,0.10170842,-0.08432628,-0.2453829,0.5648232,0.37592384,-0.5019191,0.403422,-0.32837415,-0.13811572,-0.69171506,-0.59483576,-0.5485958,-0.48811457,0.03401376,-0.038938135,-0.36385128,3,z
0.7150377,-0.11887171,-0.10668481,0.32222834,0.8392011,-0.052139953,0.4417578,-0.4207549,-0.34697068,-0.45415372,-0.4661715,-0.9203596,-0.42405385,0.15291823,0.018008215,-0.17056608,-0.39161703,0.24095339,-0.3794883,-0.5016528,3,;
0.025302142,-0.2584733,0.11396407,-0.12818179,-0.045296498,0.16302525,0.37280178,-0.18857619,-0.41913167,-0.25946248,-0.72689223,1.3760957,0.32763493,-0.27466005,0.10270545,-0.026826428,-0.5763763,-0.47880375,0.045341864,-0.0948374,3,4
-0.90089875,-0.3020872,0.24713716,-1.2851372,-0.09606832,0.15894458,0.5088746,-0.08692988,-0.012221745,-0.32747728,-0.2707966,-0.015124893,-0.33569658,0.19050977,-0.0816549,0.61093676,-0.19033872,0.10390037,-0.026241329,0.277719,3,U
-0.06168997,-0.6383565,-0.04964464,-0.12674427,-0.121378735,-0.0088513065,0.5046922,0.22310849,-0.72215146,-0.1938323,-0.7207376,1.0259206,0.5473911,0.46824935,0.20822787,0.33930668,0.27220035,-0.073499985,0.043955427,-0.4763822,3,7
-0.13473043,0.12948868,0.3516385,-0.33526674,-0.22883065,0.1441454,0.3783064,-0.20586121,-0.71311045,-0.5500543,-0.52145815,1.1686943,0.481999,-0.016673664,-0.0339111,0.5004934,-0.123937815,-0.08086971,0.6030795,-0.1224179,3,8
0.5470715,0.19927575,0.4401411,0.14084758,0.3598906,-0.0032111024,-0.34509236,-0.16098253,-0.21181881,-0.024345072,-0.80015296,1.1730589,0.50820893,0.25218064,0.0716718,0.38588786,-0.33625808,-0.2509525,-0.5340665,0.41706267,3,$
-0.6777407,-0.38777688,0.5487393,0.47778228,0.83966327,-0.17507073,-0.045641605,-0.32592338,0.10555863,-0.5940075,-0.72439784,0.4644811,-0.11704243,0.26484913,-0.71383005,0.17204826,0.30315334,0.031444337,0.099236645,-0.3802845,3,:
-0.08587354,-0.18566766,-0.0042966,0.13357073,0.2557446,-0.47707927,0.57608676,-0.45907053,-0.32103118,0.31457034,-1.2533548,0.5841799,0.6626382,0.10535196,-0.2574603,-0.16413592,0.12711105,-0.06477324,0.6154674,-0.21889253,3,)
0.1637019,0.06315087,0.09238959,-0.1549281,0.57021177,1.2032454,-0.09061521,0.21628964,-0.58424735,-0.0805898,-0.64795184,0.49861348,0.12297142,0.0059603616,-0.7640209,-0.09957072,0.014304864,0.59456366,-0.021247704,-0.3598378,3,(
0.19510408,0.88431126,-0.13253549,0.33688807,-0.5037369,-0.13806951,-0.2228702,0.27025157,0.39254788,0.09129049,-0.35472155,0.22199208,-0.1275377,0.17697102,-0.95808977,0.30780935,0.9332559,-0.2867027,-0.18943204,0.28908956,3,Y
-0.5679768,0.2988993,-0.1858619,-0.51116174,0.25135764,0.5851776,0.14992766,0.4762227,0.40480757,0.12201923,0.031291805,0.52673614,-0.2615042,-0.45938045,0.13922584,0.09345018,0.7121938,0.42053974,-0.4535482,-0.95844877,3,V
0.08182242,-0.5455477,0.617117,0.024017662,0.5420422,0.3425378,0.6016308,-0.3721153,-0.17048591,-0.16366924,-0.39430398,-0.05616113,0.6399632,-0.25041783,-1.0567365,0.20060368,-0.16068378,0.36356592,-0.2885375,-0.48414525,3,?
0.090372846,-0.86763906,0.9215931,-0.226191,0.19548233,0.030473584,0.7335413,0.4370839,-0.3818226,-0.1937792,-0.14384575,-0.37968433,-0.14150096,0.33854762,-0.06859433,0.25535834,-0.3995533,0.6505924,-0.03596458,-0.65827346,3,!
-0.03875064,-0.28814492,0.7133652,-0.420582,0.94353473,0.5491987,0.25569955,0.036808513,-0.5466519,-0.57258976,-0.058452386,0.09383625,0.46371958,-0.1672764,-0.43482602,0.13402651,-0.49972457,-0.063075244,0.075252235,-0.7891436,3,&
