dim_0,dim_1,epoch,character
-0.19804688,-0.32680476,23,M
-1.3847752,1.4423234,23,`
0.14330468,-0.8084484,23,C
1.6868794,0.30741364,23,A
-0.6767195,-1.8084278,23,1
-1.9976128,-0.097686514,23,0
-0.5309528,-0.2574046,23,B
-1.1828613,0.27808073,23,H
-0.27918762,-0.5872448,23,P
1.5347481,0.5672384,23,x
0.7058897,0.29772004,23,I
0.38394028,-1.0036627,23,W
0.0063573257,-0.429929,23,D
0.051350653,-0.4878394,23,R
-0.6032187,-0.4002531,23,F
-0.129097,-0.041656014,23,L
-0.15508932,-0.39457285,23,G
-0.38291922,-0.09884649,23,J
-1.9785751,-0.21780367,23,2
-0.99711406,0.35905662,23,N
-1.974245,-0.12591165,23,5
-1.1647079,0.89254224,23,j
0.45270413,-0.24534649,23,9
1.9280583,0.25022238,23,E
1.9517921,0.041289777,23,O
-0.9776598,0.91163486,23,q
-0.7436683,-0.14720155,23,K
-0.71685946,-1.676494,23,3
-0.73997134,-1.6817751,23,6
0.6596371,-1.8550438,23,z
-0.94507056,-1.1764172,23,;
-0.72932583,-1.6714602,23,4
-0.36836562,0.6952519,23,U
0.78566533,-0.6977507,23,7
-1.9871935,-0.17529829,23,8
1.5417356,0.91019684,23,$
-1.6731791,-0.68373734,23,:
-1.6922221,-0.46071905,23,)
-1.6550401,-0.5743573,23,(
-0.538489,-1.2220653,23,Y
0.0,0.0,23,~
1.0722536,1.6882749,24, 
1.8161651,-0.44752154,24,e
0.6028957,-1.6710027,24,t
1.1772579,0.35682786,24,a
-0.7554076,1.4376549,24,o
-0.013350696,-0.13117163,24,n
0.6327115,0.5127917,24,i
-0.20946062,-0.13104513,24,r
0.71288776,-1.2270567,24,s
-1.6770167,1.0767393,24,h
-1.299992,0.91122377,24,l
0.0644787,-0.6683893,24,d
-0.6436411,-0.063592546,24,c
0.89667904,0.3699426,24,u
-1.2915492,0.16292037,24,m
-0.7450386,-0.51741225,24,f
-0.48660517,-0.38842246,24,p
-0.26204577,-0.9466353,24,g
1.1981595,-1.6013786,24,y
-0.47831565,-1.272275,24,w
-1.4034711,0.76018476,24,b
-1.3396509,-1.4660777,24,.
-1.5713307,-0.5507468,24,","
-1.1797069,0.1556913,24,v
0.6986036,-1.2343736,24,k
1.5298404,-0.49941182,24,'
0.7197234,-1.5318692,24,T
0.088231325,0.2831352,24,-
0.76902574,-1.2118452,24,S
-0.18689945,-0.35185704,24,M
-1.3823208,1.4270636,24,`
0.060823854,-0.7738292,24,C
1.5271016,0.27345315,24,A
-0.71247,-1.865156,24,1
-1.997044,-0.09942661,24,0
-0.5625901,-0.27765495,24,B
-1.2020563,0.37001613,24,H
-0.24408823,-0.5677835,24,P
1.5268168,0.5450978,24,x
0.6952612,0.26699135,24,I
0.44048786,-0.9995125,24,W
0.019673798,-0.3987353,24,D
0.11745202,-0.47115394,24,R
-0.59523916,-0.40507236,24,F
-0.16961078,0.0027884021,24,L
-0.18654463,-0.48409685,24,G
-0.4588117,-0.11074604,24,J
-1.9524055,-0.28596315,24,2
-1.117373,0.33614647,24,N
-1.9928564,-0.13134812,24,5
-1.124855,0.8127814,24,j
0.43424737,-0.20949775,24,9
1.9309217,0.25164396,24,E
1.9039198,0.035213836,24,O
-0.9064612,0.8823844,24,q
-0.6411199,-0.13068165,24,K
-0.7182886,-1.7074897,24,3
-0.7136362,-1.6482674,24,6
0.7014466,-1.8529552,24,z
-0.9542928,-1.1655686,24,;
-0.74380517,-1.5478536,24,4
-0.38338727,0.6694089,24,U
0.7757046,-0.6903232,24,7
-1.9695522,-0.19979812,24,8
1.4423295,0.9145304,24,$
-1.7105885,-0.6953825,24,:
-1.6537312,-0.508112,24,)
-1.5668576,-0.5915418,24,(
-0.5218083,-1.22933,24,Y
0.0,0.0,24,~
1.0707808,1.6892093,25, 
1.8280646,-0.4476512,25,e
0.6248569,-1.6475551,25,t
1.1758107,0.3517782,25,a
-0.7588876,1.4163985,25,o
-0.03780941,-0.15997666,25,n
0.6018116,0.5230136,25,i
-0.16921543,-0.119982526,25,r
0.7470388,-1.2157642,25,s
-1.6739862,1.0639491,25,h
-1.276574,0.878321,25,l
0.0692327,-0.6422341,25,d
-0.5896373,-0.08405415,25,c
0.9340627,0.39847013,25,u
-1.3130306,0.15697955,25,m
-0.70824236,-0.5254275,25,f
-0.506318,-0.3453159,25,p
-0.2832244,-0.96534985,25,g
1.1929814,-1.558594,25,y
-0.46543822,-1.2590461,25,w
-1.4047409,0.7383539,25,b
-1.3609792,-1.4582729,25,.
-1.5727692,-0.54959077,25,","
-1.1297836,0.15649517,25,v
0.6583694,-1.1693071,25,k
1.4959911,-0.5017657,25,'
0.65964687,-1.5784682,25,T
0.06630846,0.25978193,25,-
0.72746533,-1.2025115,25,S
-0.1846515,-0.32901502,25,M
-1.39764,1.430595,25,`
0.15407449,-0.8143178,25,C
1.5647311,0.32094318,25,A
-0.7048546,-1.8632954,25,1
-1.996607,-0.11644975,25,0
-0.5301466,-0.26534542,25,B
-1.2010733,0.27280498,25,H
-0.30966973,-0.5681612,25,P
1.5028678,0.48138753,25,x
0.67940784,0.25407973,25,I
0.47687992,-0.9772437,25,W
-0.016761433,-0.40562126,25,D
0.09318035,-0.52138317,25,R
-0.6741892,-0.42458892,25,F
-0.1817478,-0.063875206,25,L
-0.09496173,-0.4399963,25,G
-0.43280524,-0.09359722,25,J
-1.9253975,-0.2647425,25,2
-1.0635774,0.33235058,25,N
-1.947958,-0.115711816,25,5
-1.1223197,0.9146305,25,j
0.35329947,-0.18877596,25,9
1.8799163,0.2976412,25,E
1.9453678,-0.008169673,25,O
-0.9385242,0.9189373,25,q
-0.73456955,-0.111482814,25,K
-0.75787956,-1.6732662,25,3
-0.8015404,-1.7013605,25,6
0.6976031,-1.8743931,25,z
-0.9635558,-1.079665,25,;
-0.7256652,-1.6283656,25,4
-0.3825206,0.6954881,25,U
0.91694176,-0.6451494,25,7
-1.9527614,-0.28659365,25,8
1.4519502,0.8978149,25,$
-1.5740004,-0.65754426,25,:
-1.733551,-0.42044994,25,)
-1.6408343,-0.5862353,25,(
-0.48651066,-1.2219088,25,Y
0.0,0.0,25,~
