dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,epoch,character
0.5756,-0.2888726,0.121916085,0.35871238,0.54109365,0.32032993,0.47342503,0.11146464,-0.042700075,-0.40079162,0.86665636,0.21096376,0.16886452,-0.1633604,-0.37560022,-0.20527776,0.42704785,-0.45941833,0.22830842,-0.36095992,-0.010377644,0.06390508,-0.31721312,-0.18368317,0.6851098,-0.2249658,0.13544086,-0.10777949,0.55751216,0.0758063,15,S
0.23674509,0.055436324,0.14814135,0.04166051,-0.34260994,0.33831114,0.3002479,0.24333028,0.11915399,0.6965243,-0.46464604,0.38476834,0.22840294,0.15457022,0.016380075,0.5878665,-0.005962365,-0.5973766,0.4880576,0.38152975,-0.29527378,-0.4225042,0.16973361,0.08749021,-0.276139,-0.64055425,-0.055520706,0.67578655,0.18434566,0.47320762,15,M
0.43852276,0.51694113,0.14379297,-0.39590955,0.5045986,0.45000726,0.7953832,0.29341975,-0.14086896,-0.16918196,0.2560204,-0.22648717,0.02222793,0.3277832,0.43198472,0.06289565,0.31046987,0.122839585,0.09232123,-0.13261947,-0.066516094,-0.27981183,-0.09851597,-0.26751667,-0.62059265,-0.21967214,0.16401887,0.9038258,0.10607576,-0.26255158,15,`
0.59892344,0.057560865,-0.01719911,-0.29434726,0.49016213,0.059274595,0.49226895,-0.019249674,-0.2271053,-0.2688941,0.4059477,0.106283955,-0.2049386,0.6273115,-0.81615007,-0.4540753,0.07039091,-0.043233097,0.49687603,0.029867098,0.34437713,0.36815655,-0.2400377,0.8456753,-0.0667501,-0.012848353,-0.21510792,0.28382665,-0.18253765,0.06743823,15,C
-0.2459514,-0.70484525,-0.12927595,-0.16608605,-0.51573855,1.0121,-0.20714967,-0.11100277,-0.023195993,0.07403668,-0.20576432,-0.22477862,0.24583915,-0.12573309,-0.34468827,0.32977027,0.63794416,-0.365938,0.37927473,-0.41706327,0.027069947,0.0919774,-0.0981435,0.15841962,-0.28827858,0.029935481,-0.15220636,0.1334709,0.09428467,-0.7132374,15,A
0.2695427,-0.20249566,-0.1550313,0.21532306,-0.1310133,0.26099035,0.13161153,-0.52181596,-0.15668355,-0.08067121,-0.6760833,0.5929026,0.85721844,0.29790887,0.31702894,0.15459454,-0.5362858,-0.2921959,0.10937114,-0.45073238,-0.12760423,0.4878497,-0.027618188,0.1354687,0.17602327,-0.033929266,0.4966055,0.047528137,-0.6074255,-0.3767159,15,1
0.6354303,-0.14102219,-0.22707683,-0.40310305,-0.054312408,0.19510402,0.30681092,-0.4108718,-0.19395068,-0.47501734,-0.62047863,0.3606033,0.6214846,-0.14412448,0.15937646,-0.24066034,-0.2463036,-0.3917327,0.28265172,-0.2570529,-0.12825078,-0.5220407,-0.23722173,0.23894116,0.032044973,0.38819283,0.5185066,0.46386224,-0.29787678,-0.55027443,15,0
-0.08204504,-0.34480464,-0.40885755,0.04366739,0.17760752,-0.014164637,0.26117772,-0.013744841,-0.20533364,0.33203265,0.6703219,-0.45551303,0.27332425,-0.11619965,-0.33930582,0.48411334,0.37879416,-0.3260347,0.77122813,-0.16215149,0.06261848,-0.29936343,0.45799044,0.5279677,-0.22822611,0.67843884,0.15933454,-0.46506852,-0.2575774,0.29141498,15,B
-0.09963912,-0.37140393,-0.35632655,0.124612525,0.08921399,-0.14265414,-0.24031012,0.28218138,-0.38104075,-0.4209876,0.17368682,0.49285808,0.06909073,-0.31288275,0.4341169,0.4028952,0.48582062,0.26611182,0.62860435,-0.09788714,0.33202317,-0.083699554,-0.39851958,0.12292891,0.06281563,0.5889497,0.19785604,0.28470534,-0.41481772,0.825255,15,H
0.66001004,0.051864546,-0.24697219,0.39325967,-0.054681845,-0.25177905,-0.07943148,0.0024393569,-0.46518514,0.79421383,0.06151875,0.27439684,-0.016404692,0.08975205,-0.09777556,-0.12295503,0.19480981,-0.06363269,0.6748218,-0.2082615,-0.36606482,-0.05210521,0.5345384,0.043551724,0.18636811,0.18288827,-0.75222504,-0.0047784057,-0.70980626,-0.25101465,15,P
0.08571519,0.25145274,0.057084303,0.00475718,0.45345932,0.21933956,-0.34767112,0.087425776,-0.20666055,-0.63441294,-0.29506144,-0.68513423,-0.20287529,0.23978506,-0.3642167,-0.21814738,0.11891889,0.88619417,0.10014732,-0.08650609,0.37421697,0.10675361,0.43772936,0.32567826,0.155431,0.33078584,0.061589815,0.024122393,0.20269468,0.9043024,15,x
-0.62246484,-0.08991555,-0.7513736,-0.0852397,0.29592252,0.47724485,0.47893924,-0.07171165,0.15573971,-0.47167438,0.290708,0.34433573,-0.579608,0.31761673,0.17425284,-0.01515612,0.4608366,-0.7036775,0.18911141,0.26830053,0.13136655,-0.03200817,-0.5743617,0.19089527,0.06264824,0.27953953,-0.23159513,-0.17356321,0.25582895,-0.21560827,15,I
0.18210879,0.35978076,0.41390094,-0.86348563,-0.0056534796,-0.17860028,0.56869197,0.033790775,-0.13516161,0.25473088,-0.12075912,0.12686554,0.078670755,0.08644682,0.5016752,0.22391596,0.763445,-0.3801851,0.33112162,0.036180332,0.23839979,-0.09139696,0.39580384,0.5697127,-0.030114565,0.43578377,-0.34310985,0.5090942,0.1389976,-0.057111572,15,W
-0.5933102,-0.34498549,-0.08911082,0.20462516,0.050724875,0.5167022,-0.14210494,0.5282299,-0.47447193,-0.11749643,0.2849342,-0.15088795,0.3419212,0.46156687,-0.11766815,-0.0888992,-0.4515166,-0.20849824,0.22588257,-0.284985,0.29783264,-0.68923724,-0.20895438,0.6036239,0.16826232,-0.008615327,-0.0042243777,-0.3433878,-0.07596727,0.6993242,15,D
0.52872,-0.15521874,0.33301556,0.11059015,-0.10925635,0.46159095,0.0025515961,-0.21301444,0.13636619,0.19379522,0.079105444,0.14966239,0.44534215,0.038536254,0.3044286,0.49550015,-0.2885853,0.41783163,0.023313653,-0.0582559,0.8142397,-0.2786329,0.13862456,0.27296066,1.1014329,-0.44852385,0.17016917,0.09111005,-0.29966468,0.075872794,15,R
0.019078717,-0.37127215,0.20181072,-0.26391587,-0.27582338,-0.23342532,-0.061836567,0.3506421,-0.19055519,0.49735212,0.29930308,0.016285101,0.17577113,-0.06533197,-0.7107618,0.6319591,0.23508497,-0.7403201,0.19634347,-0.5022356,0.63559073,-0.34443253,-0.2508843,0.18584526,0.11296654,0.16164368,-0.1616873,0.08722652,-0.16813923,0.33789444,15,F
1.020674,-0.41368678,-0.100931056,-0.16047698,0.15060708,-0.119682826,0.13095334,0.27928412,0.4785668,-0.10504984,-0.020487232,0.093304195,0.20452268,0.42452192,-0.620436,-0.026041893,-0.27249855,-0.1080843,-0.36885488,0.14082378,0.025240058,-0.2527834,0.96857935,0.52286404,0.24508663,0.16993727,0.21311623,-0.018135412,-0.08624417,0.3195528,15,L
0.113011785,-0.56799895,-0.55107623,0.44979143,0.04272414,0.09469013,0.33770636,0.6541951,-0.060898244,0.08220035,0.27656743,-0.104918115,0.2015499,-0.024161652,-0.949092,0.3361856,0.02555434,0.40656912,0.65645856,0.34653503,-0.25691447,-0.27855352,0.34876582,0.26083276,-0.10254796,0.19704056,-0.25822946,0.3674743,-0.33342555,-0.20088889,15,G
-0.14568715,-0.18777956,-0.21502103,0.35656455,0.6825775,0.12514152,-0.2918176,0.51477015,-0.072476454,-0.03217922,0.13568571,0.11927799,0.45042005,0.5419292,-0.2604077,-0.076981336,0.36092922,-0.040968385,0.078059904,-0.45288667,-0.15713777,-0.13159212,0.10138977,0.7742331,0.18810077,-0.10263682,-0.019517148,0.59844077,-0.67451984,0.678922,15,J
0.053287365,-0.2918358,-0.69563246,0.24775136,-0.395807,0.43652588,0.39663577,-0.5184514,-0.1627083,-0.15213875,-0.661313,0.38630635,0.5421852,0.023757642,0.47657552,-0.056542207,-0.54724973,-0.3176538,0.48771128,-0.49715346,0.011650314,0.18718188,-0.3431842,-0.07228425,-0.043975446,-0.004933237,0.46418405,0.00903303,-0.3138705,-0.26057997,15,2
0.53139347,-0.10030473,0.18375318,-0.17947647,0.36274824,-0.3375578,0.64634115,0.6311325,-0.1735108,-0.3691753,0.16448078,0.28579333,0.10816182,0.12582813,-0.6398851,-0.50501645,0.36401102,-0.42625254,0.1464377,0.34241378,-0.6555321,-0.14305611,0.20594387,-0.21181597,0.38349828,-0.10004948,0.32474965,0.48561627,-0.0028557987,-0.24671565,15,N
0.45472217,-0.093643025,-0.30183706,-0.057259165,-0.10364371,-0.08041067,0.36979493,-0.38400817,-0.03212482,-0.07595907,-0.70945525,0.6622836,0.3773621,-0.27201074,0.41932613,0.14508218,-0.16486114,-0.104033,0.65847933,-0.6089675,0.0744626,0.069277026,-0.57107997,0.43004385,-0.18038647,0.029096311,0.2814442,-0.0021777344,-0.59619826,-0.3971379,15,5
0.15896305,0.17134486,-0.057819705,-0.039099924,0.02245108,-0.15744567,-0.33075973,-0.4955829,-0.041769303,0.33221704,0.38878894,-0.66583693,0.3224878,-0.24649516,-0.7484252,-0.20008752,0.86871636,0.30275375,-0.17821303,-0.18573874,0.009724585,-0.34464324,0.7591786,0.15018217,-0.27520928,-0.027054692,-0.096712336,-0.27715385,-0.110617094,-0.53236926,15,j
0.26387614,-0.18022807,0.434819,-0.17661776,-0.31854248,0.37381098,0.027689602,-0.18095116,-0.014615904,-0.60140836,-0.33068845,0.21622159,0.23495343,0.07204339,0.17386875,-0.14855322,-0.10678754,-0.23688179,0.5691069,-0.44893575,-0.19100834,0.00072286255,-0.64525574,0.45902005,-0.46002662,0.16501562,0.4138614,-0.20029469,-0.8565571,-0.5570961,15,9
-0.3107005,-0.2658673,-0.6280938,0.6300277,0.14933792,0.8257438,0.032423355,0.120322526,0.44372365,0.2693412,0.2236611,0.101476915,0.26727822,-0.12505578,-0.09771758,0.14236686,-0.617743,-0.38070068,0.3625935,-0.30964583,0.022520091,-0.39474913,0.1977489,0.119630046,-0.84250355,-0.05775038,0.22216846,-0.03559726,0.20444502,0.09819811,15,E
0.30554476,-0.26172528,-0.57435834,0.086730435,-0.5158045,0.7550646,0.060172282,0.013437972,0.39174867,0.39274824,-0.508296,0.121740796,-0.3220016,-0.09047595,-0.40145218,-0.000926206,0.7071586,-0.53036094,0.11155554,0.55552083,0.08226397,0.009152876,-0.1856648,0.2998593,-0.20817977,0.016777392,-0.10725343,0.31294155,0.5486246,-0.12828957,15,O
-0.69615483,-0.44648364,0.016043134,0.32546198,-0.49417326,-0.20717691,0.08663118,0.36305943,-0.027271232,-0.3735551,-0.05455484,-0.67802316,0.23201585,-0.4716862,-0.27466783,-0.028092416,0.50288814,-0.11108659,-0.9420975,0.48619428,-0.37256244,0.07294932,0.016655693,-0.39179516,0.09318093,-0.03373664,-0.25124237,0.04552188,0.1495141,-0.20836574,15,q
0.40764353,0.31096092,-0.5069253,-0.08806094,0.22541864,0.5246944,0.54876655,0.7126863,-0.1692937,-0.22617264,-0.25482315,-0.047778837,-0.14445657,0.25779587,-0.5270954,0.4557007,-0.018823288,-0.5330502,0.6250691,-0.258209,0.06689162,0.18883464,-0.13321954,0.6147433,0.19853377,0.04097481,-0.48654312,0.15592568,-0.06877885,-0.20266877,15,K
0.16319238,-0.17284554,-0.6635273,0.2029764,-0.3128162,0.21911813,0.49584818,-0.45864865,-0.13329193,0.044350043,-0.41783392,0.7329315,0.4438859,-0.052602403,0.3433717,0.29311812,-0.56000876,-0.38309535,0.40507382,-0.11338575,-0.09138701,0.1653305,-0.61702704,0.22859873,-0.1768401,0.036675572,0.33563274,0.20263758,-0.49709335,-0.42890334,15,3
0.05648152,-0.27293712,-0.5457815,0.13555528,-0.4287043,0.32381615,0.4891661,-0.36055616,-0.041670162,-0.22326657,-0.39758655,0.49552348,0.49958146,0.14091194,0.36097178,0.2501982,-0.56529063,-0.039412122,0.41088533,-0.4031317,-0.11988607,0.13514602,-0.17714514,0.43347493,0.04749094,0.03379559,0.52650034,0.14797819,-0.43841588,-0.5498482,15,6
-0.10342483,0.26963603,-0.5676658,0.1382473,0.8500181,-0.32090893,-0.47234035,-0.14274716,0.0015934622,-0.082041875,-0.34668124,-0.20874661,0.2508733,-0.2854868,-0.04376237,-0.47223836,-0.36466548,0.14239034,0.73135436,-0.16200784,-0.7441826,-0.58339757,-0.03769413,-0.17803444,-0.061845247,-0.17558654,-0.029778048,0.4954463,0.087053314,0.15249437,15,z
0.04413362,-0.017416988,-0.46102822,-0.67558026,-0.4660498,0.02294589,-0.26026225,0.35011345,-0.70744956,-0.26231566,-0.54994756,0.1402536,0.26090926,0.09267092,0.25846362,0.37496307,-0.11587673,-0.5327933,0.08311011,-0.5065406,0.19055475,-0.2714863,0.0069858404,-0.3480566,0.0017206364,-0.08597302,0.7746616,-0.055454694,-0.39427266,-0.11914313,15,;
0.39331833,-0.23811814,-0.33468264,0.2997888,-0.30810744,0.3615106,0.39685962,-0.6154413,-0.054941233,-0.04910917,-0.5362577,0.55715317,0.38990825,-0.09543933,0.35663623,0.51160705,-0.2889265,-0.039300174,0.34162295,-0.4278109,-0.22114503,0.36878365,-0.6519232,0.14684996,0.013679415,0.03228808,0.272457,0.07686693,-0.42865258,-0.4035847,15,4
0.2641853,0.19738954,0.058888365,-0.3198094,-0.2017791,0.7334712,-0.009894338,-0.3685505,-0.10532037,0.3042465,0.09737505,0.6122675,-0.12270251,0.61316496,0.14718239,0.36028537,0.43209058,0.14023028,-0.4233503,0.08542412,-0.33671412,-0.43900862,-0.24180537,-0.048135776,-0.3138991,-0.93865526,0.036033485,-0.3987176,0.3735764,-0.03385213,15,U
0.40740705,-0.29939866,-0.5219578,0.21383642,-0.18822439,0.2952513,0.16733049,-0.2957541,-0.18698964,0.14143589,-0.6075571,0.38526154,0.49046648,0.1214822,0.53020257,0.28490642,-0.41438246,-0.055757087,0.20689954,-0.49427262,0.12680623,0.3313063,-0.58662355,0.4399818,-0.24542865,-0.028163943,0.64002466,0.09318782,-0.51283836,-0.36080894,15,7
0.46697536,-0.3819051,-0.42244613,0.38739783,-0.39840287,0.4465343,0.3625217,-0.40787244,-0.22340178,-0.1612459,-0.3498642,0.6868994,0.2071371,-0.008931077,0.41316104,0.2725653,-0.32727635,-0.015287245,0.32959652,-0.51349306,0.061186057,0.0044691926,-0.5359229,0.33828703,-0.18628295,0.07773881,0.17945693,0.21994686,-0.51618814,-0.26511058,15,8
0.51112986,0.27617937,-0.08752281,-0.37814322,0.14682557,0.13126314,-0.090508744,-0.72618866,0.124345526,-0.5603832,-0.13364533,0.40688926,0.09366097,0.039117903,0.9901853,-0.09603145,-0.044635594,-0.3596465,-0.07122683,-0.012943675,-0.7128549,0.20481732,-0.21705799,0.15295129,0.2697589,0.35422036,0.54473853,-0.20649499,0.066356905,-0.35406226,15,$
-0.09551958,0.11306914,0.12478247,-0.9144448,0.061088,0.22348331,-0.44838285,0.07253751,-0.55844325,-0.5288783,-0.25517333,0.54962647,0.27141303,0.22040236,0.6335425,-0.2758289,0.03018096,0.45848814,-0.23599026,-0.44213858,0.034416508,-0.3881944,0.1511352,-0.2114463,-0.066828795,0.0700155,0.6668113,0.1419416,0.20888391,-0.16631795,15,:
-0.41607553,0.20860635,-0.50877833,-0.16284296,-0.2288036,0.0862126,-0.1524742,-0.49717775,-0.37354496,-0.6573018,-0.27563623,0.49397835,0.38574237,-0.21012674,0.0053211115,-0.5700311,-0.6322553,0.2140205,0.19792975,-0.25660753,0.22137217,-0.32030573,-0.30586153,-0.26539138,-0.0047981814,0.3755806,0.49979776,-0.0731299,0.32967755,-0.5962043,15,)
0.12911795,0.41116416,0.0025929664,-0.372424,-0.153217,0.15714991,-0.2106705,0.40496033,-0.13912082,-0.33097813,0.08249853,0.5476194,-0.2329195,-0.013018841,0.29293886,-0.23713824,-0.0024694514,-0.3582795,-0.743382,-0.13864431,0.15681818,-0.3681447,-0.53476655,-0.5635652,0.25568414,-0.049853638,0.59364855,-0.61967987,0.36728793,0.19090356,15,(
0.74845725,0.6144278,0.3831175,-0.19509593,-0.60427773,-0.27345964,0.4510081,0.1567152,-0.4460909,0.5111511,0.1300924,0.32087117,-0.2296824,0.020974511,-0.21224786,0.64138466,0.000667494,-0.07858889,-0.025668776,0.06969005,0.26900947,-0.47681433,-0.1595872,0.39377907,0.2652129,-0.24759056,0.044990197,0.6660858,0.1783658,0.01463625,15,Y
-0.06914459,-0.08550992,-0.4661944,-0.35769445,0.42312482,0.061850898,-0.038153257,0.43900174,0.13142183,0.6546525,0.11814993,0.49847054,0.032261908,0.35069758,-0.6825559,-0.19965564,-0.3148942,-0.573114,-0.13364467,-0.44097078,0.20960996,-0.74761647,0.30242762,0.39914575,-0.24664009,0.34261897,-0.19005367,0.1579285,-0.038788058,0.12340639,15,V
-0.10982143,-0.050891362,-0.3049589,-0.5570936,-0.11480629,-0.08452059,0.33701468,-0.004090176,-0.61820686,-0.2591225,-0.1651616,0.560946,0.22599946,-0.30576372,0.48222762,0.30800083,0.75792116,-0.025251087,0.2823349,0.19113918,0.15658773,-0.52498436,0.10960952,-0.08640786,-0.5276278,0.12388822,0.493271,0.7461191,-0.282806,-0.013072818,15,?
-0.13520536,0.23478572,0.3436925,-0.64379776,-0.36557984,-0.14399321,0.6013365,0.25578997,-0.2195839,-0.82381284,0.23719855,0.504188,0.1132609,0.004766916,0.26454383,0.30503985,0.17675449,-0.24064024,0.10664055,0.13874361,-0.021227658,-0.7198386,0.053615235,-0.023577048,-0.5633737,0.26991618,0.58849865,0.46212956,-0.01352427,-0.08484719,15,!
0.18754897,0.29048443,0.10596206,0.3856968,-0.0040188394,0.7213758,-0.0446196,0.15517956,-0.09128701,-0.7150994,-0.34304082,0.32862288,0.53857744,0.17182958,-0.040693767,0.42272645,0.018060256,-0.49703857,0.14488687,-0.43404838,0.44907087,-0.40568718,-0.659017,0.40938848,-0.06471576,0.082140766,0.09983117,0.35465416,0.55525976,0.22081797,15,&
-0.216998,0.24131106,0.17638882,0.40133741,0.30806085,0.034137372,0.016119946,0.34973603,-0.15179695,-0.742115,0.0619515,-0.88384116,0.26827335,-0.0016519917,0.44711688,0.034842942,-0.16328222,-0.8838829,-0.10065285,-0.31651816,0.17146112,-0.016985925,-0.36597106,-0.36868864,-0.07221093,0.35819677,0.3579677,-0.33167362,-0.43489623,-0.2708907,15,%
0.1946215,-0.3640846,0.5436821,0.0032542334,0.37117592,-0.027504599,0.175013,0.6612261,-0.064370394,0.39726967,0.28468704,-0.43795273,0.36232725,-0.047542382,-0.21089044,0.4314782,-0.4023369,0.14013088,0.87702495,-0.628484,0.16996546,-0.008093484,-0.011058362,0.22440092,0.3419207,-0.26720572,0.13898028,0.47854123,-0.43468928,0.2696915,15,Z
0.113104105,-0.9046361,0.15852407,-0.0642334,-0.52450746,0.15054865,0.3574766,0.44228926,0.36544472,-0.20166197,0.45024642,-0.1776988,0.04974668,-0.23429988,-0.2847702,0.21358475,0.17365474,0.37404156,-0.5169096,0.41869065,-0.119673766,-0.5662239,0.22930938,-0.17765541,0.2995272,-0.0012869793,-0.52581304,-0.27556545,0.52912843,-0.1972039,15,Q
-0.3610513,0.13326992,-0.39483714,0.2511683,0.40344357,0.39858967,0.317172,-0.65336525,0.21116358,0.10525928,0.010158563,0.70204115,0.27718288,-0.14509024,-0.027963864,0.12399025,-0.2613927,-0.14197832,0.10400752,0.7286023,-0.23594826,-0.0804674,-0.1436966,0.5102799,-0.6431263,0.2761094,-0.27920017,-0.0017361137,-0.6975643,-0.2340718,15,/
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,~
0.315048,-0.10627792,0.62511486,0.050479136,-0.23555876,-0.72343904,-0.16741116,-0.360308,0.2812089,0.014194845,0.26787737,0.061611585,0.37046367,0.14117296,-0.12679322,0.5392117,-0.069378026,-0.08040404,-0.57116836,-0.05620842,-0.6152985,0.75317466,0.06752548,0.15895778,-0.0972694,0.30830935,0.5547831,-0.35677892,0.19348449,0.4855936,16, 
-0.032153968,0.106668584,0.18721469,0.7305228,0.104786016,0.24347366,0.117534325,0.3787139,0.8247456,0.17933033,-0.23815733,-0.022033617,-0.71154284,0.5230864,0.15946586,-0.22689211,-0.32772285,0.28895843,-0.019325329,-0.49902555,0.12384713,-0.6204223,-0.09269981,-0.405821,-0.31888932,-0.045814212,0.061550595,-0.5758216,-0.012246237,-0.14710113,16,e
0.11350938,1.119602,-0.12359422,0.02172224,0.08322231,-0.036904752,0.26771578,-0.16626196,-0.40910512,0.22133823,0.21943021,-0.14441481,0.22340494,-0.057429496,-0.0903753,-0.26969138,0.07694666,1.0728611,0.08345113,-0.37128627,0.059161723,-0.104081474,-0.26206744,0.23719914,-0.1010105,-0.5425115,-0.18180665,0.116460204,0.48704544,-0.28631598,16,t
-0.553136,-0.54308075,-0.12092864,-0.63545614,-0.51478046,0.2543117,-0.07678035,0.2966024,0.3978614,0.024910081,-0.14468424,-0.05986814,-0.27476436,0.32539743,0.2924942,0.02873226,0.51535773,-0.00024565728,-0.055257756,-0.36733967,0.29842138,0.3454782,0.65169775,-0.19246149,-0.121498026,-0.8636133,0.14576499,-0.37156087,0.051408503,-0.26090086,16,a
0.2429803,-0.33855468,-0.01839422,0.051946744,-0.15535975,-0.01841247,-0.33925715,-0.074552886,0.62929773,-0.1069599,0.5957281,-0.18768421,-0.58596075,-0.47715548,0.029009096,-0.37132758,0.6061051,0.16195427,-0.07689702,0.8997354,-0.02327074,-0.21887943,-0.31007078,-0.47640145,-0.3414564,0.12537956,0.008286669,-0.5163317,-0.34334862,0.22068976,16,o
-0.15108049,0.43808904,-0.17492938,0.013223553,0.49613944,0.21330231,-0.48864582,-0.090524144,-0.29835305,0.3384402,-0.17198859,0.37438086,-0.06970623,-0.4848389,-0.7723923,-0.20878068,-0.36496156,-0.24921037,-0.2247973,-0.064613044,-0.031260256,0.041318648,0.00038795173,-0.5048757,0.43944567,-0.3248816,0.29560873,0.8704781,-0.24146347,-0.30952558,16,n
0.039161526,-0.20779118,0.16095951,0.11255437,-0.42096797,-0.19925894,-0.19461942,-0.18664098,0.43576398,-0.5689749,0.05743899,0.33687386,-1.0454175,0.7939569,-0.040906627,0.39561996,0.04927827,-0.09787555,0.028541246,0.23381108,-0.0062909224,0.21663205,-0.062934265,-0.2562414,0.26767755,-0.2357201,0.17858154,-0.2809913,-0.034379777,-0.71436644,16,i
-0.32200503,-0.060849674,-0.08986987,0.16954732,0.2617998,0.033866603,0.3606294,-0.2685156,0.12431211,0.20264716,-0.23691678,-0.0783788,0.21719679,-0.41167617,0.0022858973,0.30716243,-0.5973567,0.25141463,-0.29002038,0.52044064,0.1264269,-0.27226937,0.9138835,-0.021398889,1.008062,-0.46882322,0.09586515,0.09799675,-0.3068914,-0.22867279,16,r
0.025685199,0.13088134,0.15326022,0.538619,0.7359292,0.12270245,-0.037398953,0.32252744,-0.08839935,-0.35432538,0.30825284,-0.51592207,0.21891479,-0.066361964,0.17316422,-0.56264526,0.5581233,-0.55799216,-0.15813275,-0.21465655,-0.057389688,0.44363555,-0.06894876,-0.32055682,0.67403257,0.1758028,0.22710432,0.059852272,0.6011023,-0.19322221,16,s
-0.2598744,-0.12295775,0.6376126,0.045010768,0.59362334,-0.008016205,-0.4421986,0.25692087,-0.13891873,-0.31921834,0.16297413,0.3926877,0.30921122,-0.6306201,0.22326365,-0.38484818,-0.007866501,0.22880468,-0.21441108,0.20858198,0.38555872,-0.34790322,0.31040207,-0.058581658,-0.44571066,-0.43358818,-0.74651486,0.19934353,0.407259,-0.3217442,16,h
-0.9467476,-0.097564414,-0.046940196,-0.4372328,0.09648724,-0.042271465,0.48863947,-0.25707358,-0.48183098,-0.04724874,-0.24553111,0.16937518,-0.18334432,-0.29019868,-0.23620026,-0.2036909,-0.050675455,1.0222088,0.2520163,0.23583554,0.04698584,-0.034127213,0.42113516,-0.18036138,0.24823251,0.7237237,-0.13263378,0.10333256,-0.023199452,0.120089866,16,l
0.110541135,0.044193946,-0.57009155,-0.18920742,-0.117853716,0.23308878,-0.42802256,0.51658857,-0.7130839,0.15034503,-0.24618971,-0.100733936,0.4692482,0.14588526,-0.10398592,0.52635133,-0.3321568,0.04303725,-0.44770882,0.079667784,0.09770169,0.06760873,-0.05769704,-0.41245797,0.07060102,0.17952049,-1.0788012,-0.3604603,-0.25615442,0.15060268,16,d
-0.27704015,0.25923696,-0.18280278,0.5477398,0.06761539,-0.2325866,0.8803998,-0.13963807,-0.29970086,-0.18684614,-0.2691549,-0.6162004,-0.38195565,-0.18825091,-0.12893051,-0.55283415,-0.16720697,-0.22087528,0.16245396,0.027008466,0.42539236,0.79163736,-0.087751955,0.079507835,0.13571717,-0.31924334,-0.3232459,0.33899993,-0.12854432,0.4615363,16,c
-0.91961247,-0.17588726,0.7875044,-0.161304,-0.13326482,0.29751182,-0.5935819,0.37134156,0.09477317,0.38048705,0.30625394,0.035296,-0.5506463,0.63924426,0.22235401,0.012013622,-0.11846894,0.038277883,0.3875213,0.50021136,-0.12201977,0.2685443,-0.10329699,-0.19303472,-0.14672077,-0.34213144,0.25893307,-0.12046448,0.0118288575,-0.030496588,16,u
-0.19810471,0.31304073,0.31996465,-0.32275963,0.57394904,0.1838184,-0.31755653,-0.19477375,-0.12035572,-0.33176208,0.13029672,-0.17159775,0.064627916,0.3211604,0.07974676,-0.37675652,-0.004462147,0.40201095,-0.46114257,-0.034654126,-0.2115748,0.10323966,0.17262532,0.7694209,0.6477328,-0.2599994,-0.37912527,-0.74056333,-0.65349334,-0.08298292,16,m
-0.7667506,0.28812566,0.25730866,-0.117399104,0.4400884,-0.22623901,0.1874444,0.28446138,-0.58739144,0.3726319,0.17269626,-0.17757629,-0.0014254701,-0.31312287,-0.6134994,0.6091713,0.6224898,0.04844861,-0.37900335,-0.21912204,0.26713756,-0.11360226,-0.34334373,0.24508715,0.13841113,-0.62221897,0.16883239,-0.11572559,0.0068703704,-0.4532477,16,f
-0.036611743,-0.39320505,0.039645456,0.09043831,0.21080917,-0.29813084,-0.6383206,-0.76161146,0.13170657,0.67072624,-0.25324008,-0.59318644,-0.06411919,0.5062022,-0.13473643,-0.5093792,0.14494863,0.21299794,0.098187156,-0.14892124,-0.013720276,0.11399153,-0.14113258,-0.17990617,0.4075595,0.115181096,-0.5358057,0.65277886,-0.4841246,0.03524488,16,p
-0.41274655,-0.05457065,-0.006223684,0.39143515,0.08004046,-0.15341747,-0.44664046,0.56439924,-0.046941936,-0.39333957,-0.5562685,-1.0875009,-0.059565898,-0.5187272,-0.5842976,-0.029646132,-0.11041475,0.0024250424,0.5961199,0.33846796,-0.03115777,-0.0065816804,0.40717185,-0.15524325,-0.05201909,-0.23749647,-0.30955103,-0.08793098,0.103174075,-0.08468024,16,g
0.45515752,0.6384444,0.060832974,-0.38249102,0.48784292,-0.17302069,0.06709715,0.40287113,-0.5409014,-0.11812097,-0.12123182,-0.47054216,-0.33064562,-0.10297795,0.14886858,0.1954017,-0.08855195,-0.21333992,-0.0843353,-0.3686523,0.046507854,-0.9711335,-0.2763935,-0.67713076,0.0901867,0.08263223,0.5567364,-0.20077787,-0.074148774,-0.13139915,16,y
0.23585716,0.2291892,-0.0051430375,0.18068194,0.06179604,-0.1865732,-0.60410076,-0.22919145,-0.4724761,0.048786007,-0.29413918,0.25949645,0.018815238,-0.20722051,0.30345032,0.53766435,0.80126995,-0.016390452,-0.7122873,0.5424027,0.35167345,0.041276045,-0.066246994,0.38976514,0.041342005,-0.3338143,-0.31354856,0.3201347,0.7167439,-0.18766268,16,w
